@relation yelp
@attribute text string
@attribute id numeric
@attribute sentiment** {positive, negative, neutral}
@data
"mercadito great valu group went tuesday look like servic industri folk drink tri various cocktail margarita menu drink balanc great flavor littl market cocktail chile guajillo pineappl tequila person favorit chip salsa guac tri littl good flavor overal pineappl guacamol absolut favorit tomatillo salsa amaz entr got taco speak rest menu overal food qualiti par meal sure amaz langosta lobster extrem fresh flavor rest parti basic offer taco wise pleas overal food qualiti overal say mercadito great amaz ad bonus phenomen special run tuesday night",62840,neutral
"come town employe name jamal kind knowledg food friend extrem allergi certain food know one contain type ingredi ambianc romant come boyfriend time love",31313,neutral
"generous servic good food poor shrimp taco small shrimp taco advertis coleslaw dress just cabbag dress coleslaw whatsoev wife lobster taco liter sliver lobster horrif broccoli mother law order lobster salad came garden salad sliver lobster total wast time money",38002,neutral
"hr locat amaz realli nice clean restaur bar area complet close separ famili dine area realli cool lot lot watch game servic food great thank xenia waitress sunday sure peopl sport bet area big casino get second hand smoke definit come away crowd enjoy great drink hot fresh wing amaz place",41735,neutral
"starsiv tri sammi cooki dough ice cream btwn cooki cream cooki second butterscotch ice cream btwn salt chocol cooki top chocol chip mention yelper cooki hit miss cooki cream soft moist salt chocol dens dri probabl left long option bake guarante soft cooki tast wise prefer cooki cream salt chocol generic ice cream special bother kept run flavor dont begin appreci one werent over sweet slab overal red bench close probabl come wouldnt way",48407,neutral
"went summerlici did major effort commend compar place downgrad offer menu popular event perfect friday saturday night piano jazzi good singer cocktail good dinner menu realli good thing tasti prepar cook fabul realli enjoy dinner waiter staff realli nice smile outsid sumerlici qualiti constant plate",57435,neutral
"updat challah bread french toast breakfast come egg delici home fri incred final place serv french toast home fri hand best matzo ball soup las vega shred chickent ton veggi noodl generous portion make delish chicken salad sandwich wish closer sw area insid restaur use makeov place great tast food pretti decor",65060,neutral
"updat littl littl amaz hole wall gone hill servic card reader work final continu call place pick order postmat deliveri avail arriv regular busi hour close did updat yelp hour oper possibl offici close absolut sure",22149,neutral
"order sweet shrimpuni seafood saladi think raw food arent fresh eat sushi chef friendlysev great buster did great work",26365,neutral
"review haiku barr henderson got gisel goal brazilian gene settl fit",70953,neutral
"best town want vega right come local gem that evolv food truck restaur meat succul authent grub spot south american latin food lover recommend add chees avocado arepa wood chicken amaz soursop maracuya passion fruit juic great spot hang need love arepa viva las arepa",20857,neutral
"purchas list main point purchas machin wash hidden lower right corner screen good luck find sun glare employe come make fell stupid see car came lot haze spot wash main screen car wash clean car",9754,neutral
"starspretti good gelato chain restaur decent select gelato normal price",48195,neutral
"hour small room hour medium room reason price actual went twice fan place sound bad hard order song remot control servic good alcohol price expens suggest bring drink save lot money fun",40539,neutral
"servic aaron earl give review compani price mandatori insur fee aaron earl time move good speed dealt move compani intent slow yield higher rate pay guy definit did great appreci",60099,neutral
"cash check didnt owe didnt realiz till got home call check said drawer audit correct cours believ second go polic involv look video easili just taken regist left student work job dollar hard earn money taken toler",62812,neutral
"time ladi night thursday law school crew cover pm enter dude deon tell drink special ms margarita martini mimosa readi good time matur lite crowd ambianc cool bait switch drink smh martini told order comp order food wing fish batter lite season music slight ratchet old school minim hiphop iron warn enter potenti food drink custom servic music ehh photograph gave nice keepsak return probabl step michael promot deon lose busi",35536,neutral
"friend gather eat happi hour delight meal complaint food order berri salad chees bite angus burger delici complain bellini mimosa downfal waitress crystal condescend enjoy atmospher food extrem disappoint custom servic",64706,neutral
"starsi thank wonder place move nyc area cleveland definit toll lower sciatica david knew right help visit proper assess given thought care discuss increas trunk core strength feel wonder path heal thank david accomplish knowledg doctor physic therapi wealth inform regard rich tradit slovenian style polka music professor thank knowledg know connect patient profession level look forward futur treatment care reform",63485,neutral
"starmost employe great attitud take order wasnt bad just friend order food realli overpr got whopper jr tini like whopper preeme smaller mcdonald burger patti lot thinner usual tast bad time fli stomach",27782,neutral
"centuri grass instal squar feet artifici grass metal edg backyard earli use compani sale person brendan grey profession respons honest problem tri best make arrang repair contrari antonio owner charg instal fail instal metal edg straight inch end came look problem did fix brendan email time say antonio come repair show realli learn lesson dont make payment problem fix",41211,neutral
"review sahara locat henderson locat bakeri time year today time sahara locat bakeri item function sit restaur wow scratch deep fryer open kitchen tast pumpkin soup world spring roll sauc fresh delici appreci menu isnt just vegan thing like fri chicken steak egg benedict plant base food burst flavor wait come tri sandwich",19903,neutral
"food awesom order right busi scottsdal better morn scottsdal line street order right time repeat order hand food employe dlish just realli dont care super disappoint make trip scottsdal locat",44932,neutral
"worri tri new place coupon servic combin rate review tri welcom chloe person consult aroma therapi experi scalp massag walk wonder wash treatment hand massag truli given spa experi remind correct haircut style cut style perfect check pay discount price plus tip salon gave time client gift nice surpris aaaa servic wait tell amaz day spa experi that spa speak receiv email treatment wow total impress salon cultur read book miss chloe rizzo",58614,neutral
"canadian specialti yummi pastri definit worth tri fresh delici differ combin top cost big share like realli beaver tail",69151,neutral
"atmospher question term food order kalbi dinner japcha veggi piec tamagoyaki sushi kalbi better averag restaur fair valu price hard tast bad japcha good glass noodl couldv chewi slight cook overal flavour good oili salti tamagoyaki sushi just ok restaur averag wouldv prefer just dish tamagoyaki combin rice sushi balanc tast servic good ask veggi japcha dont stir fri veggi dish understand server said ask kitchen that got thx",55597,neutral
"starswhi juli christin sweet nice bad review just nail guy work happi extrem rude rush didnt know do kept cut drill nail aw look paint job horribl liter street live travel mile usual spot disappoint cheat usual spot crappi job got appt usual person fix person aw job isnt gon na charg said nail technician stick loyal learn hard way thank good technician understood didnt want travel mile bland just need nail hes gon na fix charg that know",44548,neutral
"hungri howi rip flavor crust exact just good pizza laughabl bad reason get instead giant pizza ok",69950,neutral
"starsth process check pretti smooth tsa agent friend inform sign post place admit got kinda lost arriv vega tram think hrs sleep prior fli place pack peopl walkway arent wide shop shop side take precious walkway real estat thing notic bathroom use soon enter build southwest check area need clean mainten paper towel urin order hand dryer nasti crusti soap scum dirt littl mold",47218,neutral
"pokebowl excel disappoint littl scoop greenteaicecream what regular notic right away kind ruin thefeelz",7442,neutral
"that just dirti dinner best say good realli good just write make wan na tonight isnt fanci design truffl foie gras burger place wan na chef make simpl food right appar difficult make good burger guy scienc",58523,neutral
"week ago car accident back basebal game instead take person left note apolog ask care repair twin year old boy great teach lesson expect act type integr turn person doug owner compani call integr auto glass thing compani integr complet differ actual integr week later car fix perfect just morn use compani replac windshield wife vehicl schedul easi instal friend did great job compani peopl repres definit glow recommend",38396,neutral
"drai cover night club high end club vega deserv guest list awesom long line wait period just second danc floor amaz music bumpin lot park space servic great thing alcohol prici afford grey goos pineappl small glass young crowd white folk racism intend went sunday night place pack sure day sure drai lit",67712,neutral
"spici tuna roll happi hour that say street eat",32320,neutral
"ambienc delici strawberri basil cocktail food hummus lebneh chees sandwich veget end lot bread smear hummus pepper veget impli differ kind fan pepper begin chees super smear look like cream chees friend chees platter look great salad lettuc lot top heard pizza good",54332,neutral
"absolut perfect dine husband ate restaur fourth juli amaz view firework display las vega spectacular view restaur provid food ambianc servic superb want tri fun dessert tri scoop sorbet raspberri mango orang mint crystal sugar treat make sure share dessert larg fact serv larg make sure appetit enjoy definit return visit juli",509,neutral
"deal judg review sick perfect quick cheap chines servic friend local famili orient better panda fast food chines straight",63748,neutral
"devil burger tri great idea beer list tv larg select beer",4998,neutral
"buck slice pizza beat size stop littl say big bite second day strip girlfriend shop planet hollywood order chees pizza chicken garlic knot believ order italian pizza pepperoni finish weigh big stomach took hotel room pizza great staff bit non attent make pizza place order best servic downsid place arent place sit relax took pizza hotel room stop trip vega",64670,neutral
"yummi shrimp curri wonder spici look forward go tri tandoor option",53087,neutral
"coconut water cent donut ghettoopen hrs given great late night junk food hydrat need your stay el cortez locat prime coconut water strang stop walgreen cent donut yummi downsid park lot tini your girl probabl holler older creepi ugli guy",13250,neutral
"nicest casino downtown cool shark tank pool slide goe em hassl park lot free unless jump hoop go visit friend whos stay play golden nugget",23737,neutral
"walmart impress dimens just get park chore want money make easier fyi love round way old statesvill road yea drive circl purpos place look big normal shop normal peopl layout bit your probabl start figur short stori long just like regular mega walmart bigger look access",71629,neutral
"revers happi hour food great locat better",4481,neutral
"month remodel offic plush zero repair rundown apart multipl offic mainten crew fix audac rais rent refus make unit livabl forget use gym pool basketbal court unless want pay money use offic open rude lazi staff nicer afford place town",64792,neutral
"food margarita los dos molino love blue corn enchilada husband carnita decent sorri limead tequila doe equal good margarita shock took sip fact mouth burn delici salsa ridicul sweet limey margarita disappoint owner upgrad jose cuervo margarita mix standard mix margarita sacrific fresh citrus tequila combin make perfect probabl establish time week thank",61296,neutral
"year old jean year old shirt exchang gift wrong size outfit think wrong store wtf real life lolth cloth soul year feel oblig dri clean press lol",12746,neutral
"auto glass wonder servic care custom famili use high recommend replac glass",68500,neutral
"piec garlic shrimp replac rice mac salad probabl shouldv just gone chines place lol",66404,neutral
"review experi actual weird thing haooen went perform suspend straight jacket routin lost conscious usher okay thank saw minut actual warm magician entertain cancel receiv refund quick complain friend saw follow weekend said excel think orob good experi magic enthusiast just general fan person came whelm left whelm",17297,neutral
"easi friend turn caffein heaven chicago visit az time visit make point stop coffe shop joe world bakeri item look like came page magazin atmospher pleasant staff friend ate breakfast wonder sat outsid enjoy flower weather wrong go",60806,neutral
"locat tuck away difficult spot main road new restur chines food",57670,neutral
"sigh oh tortur go mcdonald like say visit locat mean mcdonald whadda ya expect serious word poor visit went strike aaaaand fulli understand comedian materi throw shade mikki ds inept employe mediocr servic crappi intercom funnier voic come intercom doe realli sound like charli brown teacher ya know sound wah wah wah wah wah wah wah lol hard believ thought punk ashton need",22579,neutral
"consist low gas price given option buy powerbal ticket pump today cool bit printer did work insid normal wouldnt care bother get receipt need powerbal number just paid cashier said printer wasnt broken okay didnt issu receipt have tantrum print receipt didnt lotteri number said shouldnt pump lotteri attitud escal umm doesnt make sens cashier came smoke press button print receipt lotteri number advic dont use lotteri pump featur matter requir insid deal nasti ass cashier just avoid pay idiot tax haha",61837,neutral
"rate total restaur rate servic waiter friend attent check ask need servic satisfi friend tri restaur saw ad facebook love eat korean bbq decid tri tast wise averag price reason grill horribl realli need mainten chang new meat order cook low heat dri cook yes did turn grill highest heat kitchen take prepar meat dish long paus time order dont realli enjoy transit servic restaur realli need improv",28714,neutral
"racist pm server brittani rude horribl didnt want order impress worth money attitud soon got tabl friend left come locat told illeg happi hour north carolina",173,neutral
"coffe size friend staff good select cheap fast food wing pizza kabob need cheap coffe snack store neighborhood",7938,neutral
"review primarili dickey cater servic order dickey time cater work far complaint meat delici side wonder finish eat happi slice beef brisket big favorit cowork tend quick leftov sight tabl recent tri mac chees big hit nice creami dont skimp sauc noodl arent mushi like lot mac chees tend potato salad great nice bold tangi flavor yum provid plenti cutleri serv utensil plate napkin need arriv time deliveri guy super friend definit continu order dickey futur",67872,neutral
"hi ashley take care happi hour point menu drink special food special happi hour modifi hi ashley awkward arriv besti happi hour earli place mean like pari hilton head total cool love huge patio overlook beauti park basebal field enjoy hh margarita tasti taquito odd hey hh butt load tray nacho awesom say compani love time left hadnt notic small crowd folk wander speak crowd ok servic great view park fabul price marg nacho great compani",2203,neutral
"keep silverado chiropractor best chiropractor offic doctor amaz knowledg accid caus fibromyalgia bulg disc chiropract treatment just mainten case help tremend stand new machin chiropractor use adjust like adjust hand chiropractor practic doe just wait appoint walk in hous just amaz just love",2802,neutral
"trip mellow mushroom group friend sat bar love bartend jena mike amanda food great servic awesom wait week",52886,neutral
"chicken pakora appet bit salti greasi love concept hakka indian food cozi joint fanci chili sauc tabl menu item reason price enjoy spici food appreci dish just tone oil cook salt solid employe friend quick appreci aunt brought",54912,neutral
"asu countri said radio announc voic dont usual ventur track normal hang total wine michael area quaint invit restaur com coupon job tri place cute time littl hipster empanada forgetaboutit delici fresh go dieter hell eat nutella empanada dous ampl whip cream worth trip staff knowledg patient timer definit return",19890,neutral
"pick pair yesterday visit month visit person pleasant went way way order frame special order absolut sure want make buy fit glass loos tight perfect gotten custom fit glass nifti carri bag recycl paper conserv tip extra cloth wipe special clean spray final year wear glass receiv previous optometrist",59131,neutral
"bewar tell rate phone send book confirm email state price gave check consider happen time stay hotel nightmar refund given place penni plus old outdat spend money delux resort area get stolen",20861,neutral
"food realli good neighborhood pub tavern seat cool waitress told sat wait girl walk ask menu waitress help lindsey later learn check explain menu took time great wait awhil food order mild wing came warm kind soggi spici ate ask order hot fri best hubbi order chicken philli delishhhhhhhh salad great like said food great need train wait staff ladi nice just need attent return food probabl carri philli burger come guy retrain staff remain open thank great meal",44903,neutral
"round here new yorker perspect came earli afternoon steadi flow line time bit disappoint bagel avail settl cinnamon raisin sesam number flavor slight lack basic cover overal say bagel thinner arent fluffi use love bagel probabl eat sit one dont quit addict qualiti mayb time thing better fresh place warrant tourist visit draw comparison experi montreal style bagel hand roll wood fire",48577,neutral
"place realli doe suck time abou year ago food great come time say exagger worst pathet acus chow mein life noodl werent tradit flat skinni noodl mayb blan thing ate life joke pour packet soy sauc just tad bit flavor like said came year ago food great hate say tast heartless there flavor love better fast food chines place",26326,neutral
"warn busi food arriv hous minut ago piec hair food",22270,neutral
"falsetto sherri sherri babi sherri sherri babi sheeeeeeri baaaabi sheeeeri wont come tonight doesnt like franki valli season type music timeless good tast appreci back toni award kick broadway ass surviv minut get better promis ran littl bit hour did notic music biographi group got start format interest differ cast great versatil music awesom franki valli irreplac vocalist did terrif job song except good bravo",13867,neutral
"piec uncook foie gras just need learn proper prepar go stop visit vega recent move new bigger store small pop restaur insid serv pretti uniqu dish look like menu chang hope theyll foie gras pancak look forward dish offer make visit",32775,neutral
"larg beef extra meat say come hidden intern ave place gem calgari offer ask littl sauc caus think general load time eat late tast littl crisp beef like dont recal shawarma place citi kind textur favorit shawarma place citi knock wish spice beef",12943,neutral
"differ sauc price ok huge bun sandwich tri",68732,neutral
"review friend head paint town red run amuck met friend north phoenix whiski river let just say rnb kinda girl said did have fun cover charg drink cent till place alright hahapeopl friend bartend staff nice danc floor wooden round folk danc have good time go honest dug cent drink drank whiskey coke night long great group girlfriend just great time isnt funni start drink group say hey let what know dds night got mile car lolso went spot",40710,neutral
"minut wait fast casual pei wei tonight doe near fast wast time",68848,neutral
"yelp treasur exact need thought real mexican bandera wet burrito",71692,neutral
"time crazi jim busi owner incompet staff real shame staff member huge impact busi food okay servic bad took busi valu",58332,neutral
"yelp check amaz select soda pop make gf crazi pop locat best felt like immedi danger good staff clean yummi stuff loiter ave cactus place",31066,neutral
"edit ummmm appar close week sooooooo glad gelato close januari februari sad day chandler jean like thank know there gilbert locat littl bird told theyll open shop arizona avenu hope that true creativ flavor fruiti chocolatey decad flavor yeah idea make blackberri merlot gelato good wino appreci death chocol let forget holiday flavor like pumpkin pie peppermint stick staff friend happi make suggest will hook sampl",19261,neutral
"admiss ladi entranc free includ drink doe includ booz miller lite instead beer shot drink day night order plain coke didnt finish drink day chat nice girl big hoot buy lapdanc fiance grab arm said doo chick grossssss got outta sit lap",9573,neutral
"nwextens final open long year neighborhood trail nwextens adapt turmoil closur dust paid beauti new rail coupl block away beauti landscap station art local schoolchildren artist did good job fun rail close easi trip downtown east valley easier greener hybrid park hell deal beauti thing park downtown expens awesom today mark grand open train run ave realli kind nice hear coupl block away outsid calm",7419,neutral
"montreal convivi atmospher spectacular food special dinner eaten menu order special recommend steam bun pork shrimp serv soy restaur sugar shack mapl syrup plate charcuteri sugar shack world chorizo headchees tri good foie gras grill chees halibut serv fiddlehead asparagus onion bacon ragout hollandais amaz didnt room dessert waiter gift shot appl brandi did dinner parti come montreal number reason eat list",70537,neutral
"time phoenix place ate food good definit list sure bartend margarita knock great servic quick waitress nice pm definit like visit night",35569,neutral
"ihop place known pancak strawberri pancak delici fresh strawberri lot realli sweet strawberri syrup dollop cream spot order veggi omelett ok lot veget chees wasnt greasi addit ad avocado wasnt ripe manag come tabl server check time didnt mention that servic fantast coffe surpris tasti nice mix creamer nice place breakfast chain restaur special pancak",53113,neutral
"hous cute lake harriet non exist complet dri",12681,neutral
"happi hour live missouri better place hh moscow mule bluepoint oyster fish taco sushi fish bomb",61384,neutral
"updat month attempt contact resolv issu provid contact inform request",15845,neutral
"time go locat usual complic order correct end best visit extrem help offer remak sandwich immedi told amaz custom servic definit locat futur plus sandwich great",35046,neutral
"repair honda odyssey replac clip hood light repair look great paint match perfect repair complet ahead schedul time complet happi repair",68499,neutral
"sure happen fr experi mayb new staff experi staff wonder friend quaint cozi famili run coffe shop edgemont hill esso gas station definit recommend famili friend ambienc servic food coffe valu mochaccino slice carrot cake good great place morn fix staff servic great dont hesit visit wrong wonder littl coffe shop place thought plenti space sit catch friend read book want coffe shop tri sandwich tri coffe detail",14429,neutral
"food necessarili best combin perfect harmoni better food instead think restaur doe right like nicki duck perfect cook season servic wonder spring role flavour perfect present thai ice tea tasti good price rock middl citi love ambianc oasi calm heart downtown count lucki visit",59807,neutral
"slice special mislead there weird limit person charg cent box gtfoh that like go mcdonald charg togo bag want peopl door offer special dont make guest feel bad order person wouldnt pay buck slice mediocr pizza better option area",7899,neutral
"hour drive true locat said close approxim hour tri food night thank mcdonald fals advertis",352,neutral
"word just awesom food servic great price qualiti",38637,neutral
"serious review want say dont overpr margin servic",10527,neutral
"slice chees pizza soda hell yes garlic knot pretti good wouldnt necessarili come ranch extra isnt hous littl bit bummer crispi perfect cheesi pizza reason stop",37345,neutral
"accur clean nice atmospher great servic unfortun food extrem averag littl flavor jambalaya order mardi gras pasta server told spiciest dish menu huge disappoint mayb rate heat level posit size quantiti shrimp order moscow mile equival youd colleg bar ladi night come",39543,neutral
"board thing say husband favorit mexican restaur las vega debra best waitress food delici authent husband said margarita best hes wont disappoint place drive town just eat",60342,neutral
"minut wait burger soda tab unfriend staff food sat counter staff disappear final serv kitchen staff scowl med burger cook bland menu describ food deluxi gourmaz sign read blandspens wish wait airlin food doe say",30735,neutral
"clean spacious room end ask peopl work direct check person gave wrong direct worst realli pool small piti pool age pool play horribl raunchi techno music kid fan kid vega realli play music adult pool handl horribl loud music pool nice look like apart pool thought hotel recent remodel wonder look like",28305,neutral
"hour pass realli good deal go strip downtown fremont buse clean driver pretti nice pack weekday dont want stop singl stop ride express one dont stop singl stop express one board door dont tri aboard deuc ticket checker yell nice tip tri seat upper level deuc abl road vega hotel better buse run hour express one run love vega public transport",12196,neutral
"excel custom servic excel giro friesagain awesom feta fri",60252,neutral
"dinner menu awesom varieti mexican american asianlov mash potato mac cheeseth dessert portion server wasnt nice time tabl super messi hard came pick plate sloppi refil drink mayb just have bad day",22777,neutral
"flat weekday flat weekend cash weekday park comfort weekend disast park monitor guy tri squeez singl car possibl awkward posit happen earlier park car prepar good minut your car let park guy pretti friend help guid park there plenti foreign luxuri car park feel safe littl honda rian cassandra untouch locat pretti prime gravel sand disrespect clear dont care femal possibl male wear stiletto boourn xoxo",8954,neutral
"pizza qualiti given shop look ghetto sure shop look better make pizza better qualityjoey pizza tast good use have pizza popular chain domino pizza hut regular treat good tast pizza optionsi got larg pizza yes top just went veggi top time swap jalapeno top extra oliv mushroom pizza tast good valuewhat definit pay suppos pizza dinner easili left breakfast day morn have veggi top help have breakfast definit time crave pizza",54281,neutral
"hate write review special bad got point",67762,neutral
"servic fair price encount compani terrif work complet time",5232,neutral
"hour wait mediocr food servic great food just meh stir fri udon extrem mushi",30224,neutral
"open bar amaz view worth drink tip buy ticket includ alcohol",10757,neutral
"girl show time did fabul job ask question want long clean blind unload dishwash spoke english field supervisor stop make sure happi great servic high recommend everybodi",44222,neutral
"minut drive soggi mess burger flop burger place high overr order drive complet differ order insid eat peopl scum bag",52039,neutral
"good late night dessert chinatown egg puff fold ice cream cone top scoop ice cream choic opt matcha vanilla top come price want nutella drizzl overal bad over amaz memor",49188,neutral
"visit food amaz breakfast wife blt servic notch high recommend",34288,neutral
"servic friday approx pm want quick bite enter chipotl bare greet guy counter think sound like neh proceed order ask chicken burrito beef chicken lunchtim smile friend smirk heat tortilla fill burrito barbacoa veggi rememb beef chicken pass girl equal miser work ad addit accouter wrap burro hand cashier cashier friend experienc chipotl accommod ask paper bowl burrito restaur locat entir team miser",19758,neutral
"mini cone juli enjoy enjoy softserv swirl flavour matcha black sesam goe crazi top like softserv waffl cone nice simpl matcha bit bitter good come black sesam swirl",9402,neutral
"pros gorgeous high end atmospher prompt attent servic sip water refil server took care water cocktail main meal felt custom prioriti fabul food fresh warm oven bread muffin salmon cook perfect black bean sauc rich lobster homini cake succul rib eye steak main meal side includ doubl bake potato horseradish mash potato brussel sprout walnut pomegran seed scrumptious restroom restaur didnt wander casino floor con realli just fact dinner pricey menu price start includ side",16095,neutral
"restaur staff nice downstair staff nice use food quick food great view awesom fountain sunset great anniversari expens result wife love",30120,neutral
"best smoothi tast comment son shop clean cozi servic fast friend price competit",5412,neutral
"acai bowl easili fit oz contain probabl oz ingredi oz smoothi ingredi price goug bowl",12516,neutral
"do retail therapi came yard hous dinner place set beauti microbreweri insid plenti beer option avail seat got friend attent server beat order porchini halibut bok choy asparagus mash potato ridicul delici flavor cook perfect moscow mule nice strong definit come tri dish",30524,neutral
"palm hudson manag problem hour chang constant manag act friend friend time profession consist pizza excel time order chicken good order time meat old did complain manag person servic mediocr bestagain manag",43762,neutral
"hotel larg varieti casino game slot downstair connect cvs marvel station tram mirag addit park free realli nice check breez room good size new year eve weekend abl ask rollaway bed thing look littl outdat comfort staff effici nice",68781,neutral
"buck enter credit use bar unfortun item close buck complimentari coffe tea soda best reason come abl sit relat quiet area work rest undisturb",9595,neutral
"word cotton candi cupcak milkshak doe tast like glitter sprinkl unicorn rainbow awesom awesom decor friend staff varieti larg cupcak honest better cotton candi cupcak milkshak regret recommend eat half lunch freezer eat half breakfast",55399,neutral
"rude servic wait time minut server arrang tabl wear long face pork veget noodl soup flavorless did worth price shrimp dumpl stick paper gave suggest manag use bigger plate separ steam said didnt big stove cook lol kid want improv servic think cook place wast time money",29853,neutral
"hour pho joint wish that realli say case pho place serv way safe say pho worth trip strip big bowl pretti damn big went small bowl plus get big bowl server stole bowl infront friend like ninja grab contain gave free big bowl worth inconveni plenti seat lunch shift went wait time appet actual pho minut town hankerin late night pho punk ass friend werent feel time forc way just",41428,neutral
"menu yelp complet inaccur thing total menu reciev just move arcadia area saw menu onlin decid tri french dip overcook super salti menu say serv fri tot coleslaw fruit extra got charg slaw tri sampler platter wing super salti wing sauc wasnt tasti mozzarella stick overcook hard chicken tender bread chicken say come slider onlin slider sampler ask refil server manag came saw place open horribl brought tot onion ring order tot tast like old greas yuck avoid place",34492,neutral
"classic burger classic burger total awkward staredown",2345,neutral
"sale saturday get bit crowd sale reason price thing pretti good qualiti open want best stuff thing quick",64256,neutral
"world friendliest airport free wifi food select airport good",6232,neutral
"cours lunch best deal town food amaz servic outstand atmospher beauti love restaur high recommend lunch day week nice patio overlook strip reserv order tomato feta salad grill bass yoghurt dessert fri zucchini chip yesterday thought delici",9889,neutral
"oyster happi hour best day week yum",58893,neutral
"month ago air condit volvo cost labor take blow cold day said fix did call voic complaint jeff said oh your go complain want help yes lifetim warranti air condit told mayb week guy rip dont definit better place wish read review took car air condit fix",53540,neutral
"stori yike yes admit fear height alot drink food amaz servic world class pay come yeah probabl ballin budget",64225,neutral
"post review taken hate vega rule rest parti fine pick luxor didnt care enter hotel hold breath cigarett pollut air outsid hit distinct layer overpow cloy noxious perfum gasp actual air tri suffoc mask stale tobacco nicotin bake wall year past entri way breath odious stench persist began music pound away bass set way high time reach check line split headach time vega went hill breakfast diner morn wasnt over toxic best thing say taxi airport cheaper get shuttl bus driver friend help",15100,neutral
"want like did servic good pizza good ingredi use great just crust crusti tast burnt past good way sublim gnocchi tortellini item cook super al dent",50056,neutral
"thing thing lee cheaper period thing girl went chines food place went pick wine went chines place got food walk liquor world regist bag food guy regist insist condescend peopl chines food regist like go cram bottl alcohol complet bag food cool rule play set food guy condescend said shop bag just said left understand protect busi guy tone unnecessari like want impress peopl yeah good drive extra mile lee",38845,neutral
"chili car carn beet ok sure bite oh god yesso yeah chili beet awesom realli pretti decent donut chocol cinnamon plain sugar excus eat make pretti interest meal dont need say pictur post like damn damn",69220,neutral
"minut order deliveri guy call ask address minut pass call ask hed hous said mayb minut ask order told hour ago told receipt said order min ago told lot order deliv okay minut pass food arriv deliveri boy doesnt say word give box walk away open box pizza cover saran wrap closer inspect mushroom onion top order appear complet raw just threw em pizza guess held hope food good wasnt order",57817,neutral
"oyster bar fresh seafood count red clam chowder shrimp lobster fra diablo die worth wait prepar wait long line dont play machin close line tight youv warn",41692,neutral
"tini donut special just donut man dont understand concept busi model expens locat vega",11928,neutral
"custom servic food salti sweet tast meat dri lack flavor love new decor friend staff",59851,neutral
"thumb went lunch today enjoy calamari appet pho delici broth amaz interior restaur tast pretti busi saturday lunch definit return servic bit slow instead",38281,neutral
"item tuna sashimi fantast beauti melt mouth textur fresh flavor reason deal oyster sweeter kind solid french toast cavier tast good disappoint tast cavier bare came aftertast definit mean bad dish servic good server forget knew menu thorough explain check time satisfi experi",44297,neutral
"horribl cold imperson servic staff evid lack organ glanc chocol fondu serv stone cold what point hot chocol tast like sick sweet drink vagu resembl chocol excit tri place sore disappoint line refin tast bud place pass",23598,neutral
"pretti generous food bad better definit worth hour wait order piec took hour second dish write review wait dish longer hungri just annoy",38014,neutral
"great balanc batter fish friend servic generous portion fri fish crip outsid moist insidethi tri",23575,neutral
"donut bagel coffe sandwich ask servic quick fast usual bilingu bagel sandwich favorit ice hazelnut coffe need grab breakfast work squad ahead discount winchel dozen assort glaze fill donut bar twist entir customiz regular call ahead larg order save buck thank friend manag come sandwich bagel sando pack fresh top add dollar chip drink turkey bltcc blt cream chees tasti indulg opt savori sweet note bagel stellar qualiti bit hard chewi toast",41673,neutral
"like espeesso shot pour ice manag add water dont want water manag that corpor polici goodby serious guy make coffe creat high art locat airport suggest listen custom just taje order money call busi",2738,neutral
"went tonight great servic delici fresh food think owner came check didnt introduc wouldv nice definit",59538,neutral
"rate pad thai spici authent flavor enjoy noodl dish pad ew drunken noodl definit think pad thai better noodl dish menu curri soup delici thai restaur block favorit crave pad thai portion size feed small famili glutton foodi",60004,neutral
"day ago filter year explod spoke brian saturday schedul monday want say fastest servic brian complet sweet listen talk broken pool price great timefram work spot high recommend pool need",44068,neutral
"real treat caren right time deliv excel swedish massag feel relax day thank definit recommend enjoy nice quiet room spa experi",70930,neutral
"interest order chicken bacon ranch sandwich cleveland chomp sandwich consist pull chicken bacon bit chees suppos ranch grill expect piec grill chicken actual bacon flavor best sandwich bread chees edibl know sandwich go sooo mediocr save definit better get sandwich fast food restaur",2999,neutral
"concord mill mall nc best week get unless line",15022,neutral
"love fresh brew reason price coffe place definit tri danish breakfast bagel sandwich bacon delici",26217,neutral
"bring new york las vega huge crust pizza slice exact look late drunk night order pepperoni thin slice meatbal pizza slice came coupl cent short crust crispi crunchi good flavor definit hit spot want slice pizza servic friend super fast slice huge probabl share person pretti damn have entir slice definit",981,neutral
"time make donut america run dunkin just love tv jingl come dunkin open near year ago famili own franchis work hard custom friend coffe good doesnt burnt tast like sbux day green mermaid real run money downsid coffe strong weak assum employe pull coffe urn earli drive back great dunkin experi expect midwest new england sign email blast receiv earli notic sale discount recent special pound bag coffe nice",5496,neutral
"consist provid great food fast friend servic uniqu beauti atmospher ambianc doubt peppermil favorit corner vega world opinion peppermil firesid vega local tourist alik pretti soooo sooooo pretti",61211,neutral
"starwhen lend vega realli hungri friend said bellagio buffet that good idea cos damn hungri bellagio buffet okay cos realli yummi salad bar sushi good smoke salmon okay shrimp pasta soup clam chowder miso dessert crab leg perfr eat huge crab leg leg that good kind small that good lunch just bad hotel price",47818,neutral
"time joint yesterday order posol pass liquifi pepper steak total disgust custom servic terribl question substitut told substitut employe took histori lesson owner ad tomato indian taco fri bread averag bad experi overal go",35775,neutral
